timestamp,symbol,side,quantity,price,fee,realized_pnl,strategy
2024-12-05 07:00:00+00:00,BTC/USDT,buy,0.02903039637329064,103443.29995999999,3.0029999999999997,0.0,TrendFollowing
2024-12-06 23:00:00+00:00,BTC/USDT,sell,0.02903039637329064,101258.64,2.939578455420343,-66.36112303507733,TrendFollowing
2024-12-10 05:00:00+00:00,BTC/USDT,sell,0.030821340400263575,96563.34,2.9762115723263873,0.0,TrendFollowing
2024-12-11 06:00:00+00:00,BTC/USDT,buy,0.030821340400263575,97495.81841999998,3.004951807125107,-31.745186605844587,TrendFollowing
2024-12-12 01:00:00+00:00,BTC/USDT,buy,0.029332891712161552,101310.94974,2.971743117979661,0.0,TrendFollowing
2024-12-12 04:00:00+00:00,BTC/USDT,sell,0.029332891712161552,100395.8037,2.9448992382875283,-29.78877893042077,TrendFollowing
2024-12-12 05:00:00+00:00,BTC/USDT,buy,0.02905919833672598,101926.59477,2.961905133208527,0.0,TrendFollowing
2024-12-12 09:00:00+00:00,BTC/USDT,sell,0.02905919833672598,100483.78563,2.9199782562472256,-44.846855217548196,TrendFollowing
2024-12-15 20:00:00+00:00,BTC/USDT,buy,0.028542934293813105,103267.17400999999,2.9475481624751945,0.0,TrendFollowing
2024-12-17 19:00:00+00:00,BTC/USDT,sell,0.028542934293813105,106968.65427,3.0531992703262203,102.59790858070035,TrendFollowing
2024-12-19 00:00:00+00:00,BTC/USDT,sell,0.029447408825274524,100909.52945999999,2.971524168374703,0.0,TrendFollowing
2024-12-21 03:00:00+00:00,BTC/USDT,buy,0.029447408825274524,97623.29577,2.8747531014098833,93.8963138634104,TrendFollowing
2024-12-23 23:00:00+00:00,BTC/USDT,sell,0.03221261940269632,93093.15366,2.9987743278463057,0.0,TrendFollowing
2024-12-24 01:00:00+00:00,BTC/USDT,buy,0.03221261940269632,95286.99179999999,3.0694436008812445,-73.73871663582021,TrendFollowing
2024-12-25 02:00:00+00:00,BTC/USDT,buy,0.030191027496277306,98762.24358,2.981733611517817,0.0,TrendFollowing
2024-12-25 08:00:00+00:00,BTC/USDT,sell,0.030191027496277306,98181.00072,2.9641852923495415,-20.512504460624356,TrendFollowing
2024-12-28 05:00:00+00:00,BTC/USDT,sell,0.031500631614402606,94243.662,2.9687348786542733,0.0,TrendFollowing
2024-12-28 14:00:00+00:00,BTC/USDT,buy,0.031500631614402606,94849.58482999999,2.9878218305088593,-22.07477368509503,TrendFollowing
2024-12-29 22:00:00+00:00,BTC/USDT,sell,0.031664373706125175,93519.27711,2.961229339137718,0.0,TrendFollowing
2024-12-30 15:00:00+00:00,BTC/USDT,buy,0.031664373706125175,93844.43067999998,2.971525123290078,-13.267309275650188,TrendFollowing
2024-12-30 17:00:00+00:00,BTC/USDT,sell,0.032207184831809156,91792.116,2.9563656461148664,0.0,TrendFollowing
2024-12-30 22:00:00+00:00,BTC/USDT,buy,0.032207184831809156,94511.45703999998,3.04394796561087,-90.62626746161452,TrendFollowing
2025-01-02 10:00:00+00:00,BTC/USDT,buy,0.03059057288772834,95917.83200999998,2.9341814313347867,0.0,TrendFollowing
2025-01-03 08:00:00+00:00,BTC/USDT,sell,0.03059057288772834,96668.58465,2.957147384689362,20.008805969885742,TrendFollowing
2025-01-04 01:00:00+00:00,BTC/USDT,buy,0.029872645027636313,98394.66636999999,2.939308941083714,0.0,TrendFollowing
2025-01-04 05:00:00+00:00,BTC/USDT,sell,0.029872645027636313,98206.20549,2.933679116113878,-8.563504085949804,TrendFollowing
2025-01-06 21:00:00+00:00,BTC/USDT,buy,0.028827953900847563,101840.54881,2.935854646331696,0.0,TrendFollowing
2025-01-08 04:00:00+00:00,BTC/USDT,sell,0.028827953900847563,96810.25284,2.790841506000917,-147.80398183677997,TrendFollowing
2025-01-08 05:00:00+00:00,BTC/USDT,sell,0.02980754764348444,96781.26186,2.8848120738884937,0.0,TrendFollowing
2025-01-10 10:00:00+00:00,BTC/USDT,buy,0.02980754764348444,94587.11261999999,2.819409865880278,62.58279814233529,TrendFollowing
2025-01-14 17:00:00+00:00,BTC/USDT,buy,0.030174475434898422,96389.90361,2.9085147786521715,0.0,TrendFollowing
2025-01-14 20:00:00+00:00,BTC/USDT,sell,0.030174475434898422,96431.43204,2.909767877243057,-1.6566692863579846,TrendFollowing
2025-01-15 07:00:00+00:00,BTC/USDT,buy,0.029882171829334465,97286.89971,2.9071438538774492,0.0,TrendFollowing
2025-01-15 14:00:00+00:00,BTC/USDT,sell,0.029882171829334465,96665.42781000001,2.888572923774547,-21.4595030266772,TrendFollowing
2025-01-15 16:00:00+00:00,BTC/USDT,buy,0.029272562880690436,99062.95399,2.899826549819218,0.0,TrendFollowing
2025-01-16 20:00:00+00:00,BTC/USDT,sell,0.029272562880690436,99738.71145,2.9196077025591647,16.86154503738672,TrendFollowing
2025-01-17 14:00:00+00:00,BTC/USDT,buy,0.028376234729153363,102339.8376,2.904019253881035,0.0,TrendFollowing
2025-01-18 15:00:00+00:00,BTC/USDT,sell,0.028376234729153363,103353.88266,2.932794034529534,25.841986613968988,TrendFollowing
2025-01-20 13:00:00+00:00,BTC/USDT,buy,0.026934760128261685,108072.52455999999,2.9109075254792693,0.0,TrendFollowing
2025-01-20 16:00:00+00:00,BTC/USDT,sell,0.026934760128261685,107848.35369,2.904869536868076,-8.942858148061465,TrendFollowing
2025-01-21 09:00:00+00:00,BTC/USDT,sell,0.028425875540403156,102073.86395999999,2.901538952855003,0.0,TrendFollowing
2025-01-21 16:00:00+00:00,BTC/USDT,buy,0.028425875540403156,104561.53708,2.9722532393493295,-73.68653973367593,TrendFollowing
2025-01-23 07:00:00+00:00,BTC/USDT,sell,0.028228861568301403,101973.13479000001,2.87858550567265,0.0,TrendFollowing
2025-01-24 00:00:00+00:00,BTC/USDT,buy,0.028228861568301403,103182.15908,2.9127148849877735,-37.042094200111286,TrendFollowing
2025-01-24 19:00:00+00:00,BTC/USDT,buy,0.027161407228881617,105751.52587999999,2.872360259502293,0.0,TrendFollowing
2025-01-25 02:00:00+00:00,BTC/USDT,sell,0.027161407228881617,104765.63949,2.8455821977820914,-29.623643917983685,TrendFollowing
2025-01-27 05:00:00+00:00,BTC/USDT,sell,0.02831427970913971,100898.99001000001,2.8568822255128334,0.0,TrendFollowing
2025-01-28 04:00:00+00:00,BTC/USDT,buy,0.02831427970913971,101484.04265999999,2.873447569889507,-19.43879194656245,TrendFollowing
2025-01-30 10:00:00+00:00,BTC/USDT,buy,0.02713780167392016,105237.20207,2.85590631849392,0.0,TrendFollowing
2025-01-31 01:00:00+00:00,BTC/USDT,sell,0.02713780167392016,104989.47543,2.8491835620682537,-9.571939987734694,TrendFollowing
2025-02-01 23:00:00+00:00,BTC/USDT,sell,0.02811833609093338,101232.00666,2.8464755864254863,0.0,TrendFollowing
2025-02-04 13:00:00+00:00,BTC/USDT,buy,0.02811833609093338,98878.68990999999,2.7803042351205627,63.391047069802845,TrendFollowing
2025-02-17 03:00:00+00:00,BTC/USDT,sell,0.029770675912676996,96222.90078,2.864620794499055,0.0,TrendFollowing
2025-02-18 00:00:00+00:00,BTC/USDT,buy,0.029770675912676996,96505.73933,2.873041089306716,-11.293335896968216,TrendFollowing
2025-02-20 23:00:00+00:00,BTC/USDT,buy,0.029082132140958537,98552.06360999998,2.8661041366701707,0.0,TrendFollowing
2025-02-22 11:00:00+00:00,BTC/USDT,sell,0.029082132140958537,96123.59019,2.795478951768926,-73.42066385301385,TrendFollowing
2025-02-24 20:00:00+00:00,BTC/USDT,sell,0.030010931123665322,94549.36598999999,2.837514510512114,0.0,TrendFollowing
2025-03-01 03:00:00+00:00,BTC/USDT,buy,0.030010931123665322,83941.76791,2.51917061514571,315.8247247512587,TrendFollowing
2025-03-02 21:00:00+00:00,BTC/USDT,buy,0.03162106408224174,92886.98418999999,2.937185279478165,0.0,TrendFollowing
2025-03-04 11:00:00+00:00,BTC/USDT,sell,0.03162106408224174,83809.19691,2.650135986172326,-289.6994292920109,TrendFollowing
2025-03-04 12:00:00+00:00,BTC/USDT,sell,0.03398839427900689,83664.252,2.8436135840341907,0.0,TrendFollowing
2025-03-05 06:00:00+00:00,BTC/USDT,buy,0.03398839427900689,86930.24339999998,2.954619387449236,-113.96042280249442,TrendFollowing
2025-03-05 15:00:00+00:00,BTC/USDT,buy,0.031114920609698626,90446.32596999999,2.8142302519954727,0.0,TrendFollowing
2025-03-05 19:00:00+00:00,BTC/USDT,sell,0.031114920609698626,88838.21286,2.764193940246408,-52.800505689311684,TrendFollowing
2025-03-06 02:00:00+00:00,BTC/USDT,buy,0.03084491548440411,90696.60599999999,2.7975291467922987,0.0,TrendFollowing
2025-03-06 15:00:00+00:00,BTC/USDT,sell,0.03084491548440411,90011.91798,2.7764100026822147,-23.8955541127658,TrendFollowing
2025-03-08 14:00:00+00:00,BTC/USDT,sell,0.032420425027325665,85869.93411,2.78393976091465,0.0,TrendFollowing
2025-03-08 23:00:00+00:00,BTC/USDT,buy,0.032420425027325665,86367.68139999999,2.800076939612649,-18.93725563761168,TrendFollowing
2025-03-09 14:00:00+00:00,BTC/USDT,sell,0.032699121763060945,84938.976,2.777429918653711,0.0,TrendFollowing
2025-03-10 16:00:00+00:00,BTC/USDT,buy,0.032699121763060945,81610.45892999998,2.668590333691354,106.17099462866602,TrendFollowing
2025-03-11 03:00:00+00:00,BTC/USDT,sell,0.036192840272570054,77595.92640000001,2.8084169699973023,0.0,TrendFollowing
2025-03-11 11:00:00+00:00,BTC/USDT,buy,0.036192840272570054,81212.28114999998,2.9393031198330015,-133.82545295553192,TrendFollowing
2025-03-14 22:00:00+00:00,BTC/USDT,buy,0.03276294483073348,84638.55399999999,2.773008275255056,0.0,TrendFollowing
2025-03-15 09:00:00+00:00,BTC/USDT,sell,0.03276294483073348,84099.09672,2.7553340661518786,-20.42954316932902,TrendFollowing
2025-03-18 20:00:00+00:00,BTC/USDT,sell,0.033919105732471304,81385.22331,2.7605139945126784,0.0,TrendFollowing
2025-03-19 02:00:00+00:00,BTC/USDT,buy,0.033919105732471304,82797.74502999999,2.8084254680827705,-50.719899038174646,TrendFollowing
2025-03-19 20:00:00+00:00,BTC/USDT,buy,0.03261547561276638,84315.20096999999,2.7499803810225307,0.0,TrendFollowing
2025-03-20 20:00:00+00:00,BTC/USDT,sell,0.03261547561276638,84009.33657,2.7400044681435176,-12.715917347156655,TrendFollowing
2025-03-23 23:00:00+00:00,BTC/USDT,buy,0.0322269008971194,85187.71260999999,2.7453359719347588,0.0,TrendFollowing
2025-03-25 12:00:00+00:00,BTC/USDT,sell,0.0322269008971194,87134.42834999999,2.808072587162601,59.92854264067985,TrendFollowing
2025-03-28 16:00:00+00:00,BTC/USDT,sell,0.032469919530282436,84909.006,2.7569885922162687,0.0,TrendFollowing
2025-03-30 12:00:00+00:00,BTC/USDT,buy,0.032469919530282436,83461.4781,2.70998747778543,44.29112695305332,TrendFollowing
2025-03-31 02:00:00+00:00,BTC/USDT,sell,0.033627804147882266,82355.55201,2.769436373483012,0.0,TrendFollowing
2025-03-31 22:00:00+00:00,BTC/USDT,buy,0.033627804147882266,83374.71141999999,2.803708466517963,-37.075801501468966,TrendFollowing
2025-04-06 23:00:00+00:00,BTC/USDT,sell,0.03467032460110316,79534.72566,2.757494755691889,0.0,TrendFollowing
2025-04-08 18:00:00+00:00,BTC/USDT,buy,0.03467032460110316,78558.38991,2.7236448783197273,31.126232493841723,TrendFollowing
2025-04-10 05:00:00+00:00,BTC/USDT,buy,0.033663094623966196,82331.53928999999,2.7715343976560605,0.0,TrendFollowing
2025-04-10 12:00:00+00:00,BTC/USDT,sell,0.033663094623966196,81468.45,2.7424801412178588,-31.79673657941929,TrendFollowing
2025-04-12 17:00:00+00:00,BTC/USDT,buy,0.03265987014092306,84542.69824,2.7611535458816445,0.0,TrendFollowing
2025-04-13 16:00:00+00:00,BTC/USDT,sell,0.03265987014092306,84374.29125,2.7556533954574207,-8.255803819681251,TrendFollowing
2025-04-21 06:00:00+00:00,BTC/USDT,buy,0.03154081354918426,87437.34999999999,2.7578451535847663,0.0,TrendFollowing
2025-04-22 00:00:00+00:00,BTC/USDT,sell,0.03154081354918426,87280.55208,2.7528996196251465,-7.69843357924497,TrendFollowing
2025-04-22 17:00:00+00:00,BTC/USDT,buy,0.030497232815551955,90326.39615999999,2.754705133081298,0.0,TrendFollowing
2025-04-24 13:00:00+00:00,BTC/USDT,sell,0.030497232815551955,92384.41311,2.8174689551438,59.94635310735849,TrendFollowing
2025-05-04 17:00:00+00:00,BTC/USDT,sell,0.02903563674518676,95274.01062,2.7663415636193855,0.0,TrendFollowing
2025-05-06 04:00:00+00:00,BTC/USDT,buy,0.02903563674518676,94693.48889,2.749485745544418,14.10633232942319,TrendFollowing
2025-05-08 10:00:00+00:00,BTC/USDT,buy,0.02799386784656119,99139.04,2.7752851841949435,0.0,TrendFollowing
2025-05-10 22:00:00+00:00,BTC/USDT,sell,0.02799386784656119,103149.62712,2.8875570300193445,109.3842887943814,TrendFollowing
2025-05-11 05:00:00+00:00,BTC/USDT,buy,0.02693125994721557,104239.45532,2.807299867979083,0.0,TrendFollowing
2025-05-11 06:00:00+00:00,BTC/USDT,sell,0.02693125994721557,103677.27894,2.7921597497531185,-17.932277975717486,TrendFollowing
2025-05-11 08:00:00+00:00,BTC/USDT,buy,0.026866767388827217,104257.86370999999,2.8010717727526204,0.0,TrendFollowing
2025-05-11 09:00:00+00:00,BTC/USDT,sell,0.026866767388827217,103736.16,2.7870552805301623,-16.803547502987985,TrendFollowing
2025-05-15 12:00:00+00:00,BTC/USDT,sell,0.027302876259861518,102172.37534999999,2.789599721357175,0.0,TrendFollowing
2025-05-15 20:00:00+00:00,BTC/USDT,buy,0.027302876259861518,103950.12627999998,2.8381374350198185,-51.37585109766341,TrendFollowing
2025-05-18 20:00:00+00:00,BTC/USDT,buy,0.026234022289694348,105928.04221999999,2.7789186207031635,0.0,TrendFollowing
2025-05-18 23:00:00+00:00,BTC/USDT,sell,0.026234022289694348,103780.09602,2.7225693522152996,-59.07183784007935,TrendFollowing
2025-05-22 09:00:00+00:00,BTC/USDT,buy,0.024870014892556858,110990.87999999999,2.7603448385379905,0.0,TrendFollowing
2025-05-23 08:00:00+00:00,BTC/USDT,sell,0.024870014892556858,110733.34581,2.7539399593973486,-9.158819100039697,TrendFollowing
2025-05-24 10:00:00+00:00,BTC/USDT,sell,0.025509556846986844,107852.03001,2.7512574906030265,0.0,TrendFollowing
2025-05-24 18:00:00+00:00,BTC/USDT,buy,0.025509556846986844,109068.0591,2.7822778538019706,-33.80264105274656,TrendFollowing
2025-05-25 12:00:00+00:00,BTC/USDT,sell,0.02560975350942239,107002.2906,2.740302287209584,0.0,TrendFollowing
2025-05-26 01:00:00+00:00,BTC/USDT,buy,0.02560975350942239,107574.15668999999,2.7549476368148813,-17.400297242111936,TrendFollowing
2025-05-26 19:00:00+00:00,BTC/USDT,buy,0.02487962350894761,110119.83982999998,2.739740155836013,0.0,TrendFollowing
2025-05-26 21:00:00+00:00,BTC/USDT,sell,0.02487962350894761,109062.7281,2.7134396139867207,-29.013981463278743,TrendFollowing
2025-05-28 19:00:00+00:00,BTC/USDT,sell,0.025464900912903102,107000.20268999999,2.724749559161398,0.0,TrendFollowing
2025-05-29 07:00:00+00:00,BTC/USDT,buy,0.025464900912903102,108152.91486999998,2.754103260606194,-32.10780470540241,TrendFollowing
2025-05-29 23:00:00+00:00,BTC/USDT,sell,0.02569736646647664,105626.00826,2.714310242648309,0.0,TrendFollowing
2025-06-01 00:00:00+00:00,BTC/USDT,buy,0.02569736646647664,104886.62183999998,2.695309958853232,16.304973836223606,TrendFollowing
